user_id,timestamp,channel,impressions,clicks,conversions,spend,region,treatment
10317d1048dd4c5757fb0360d5ddee25,2013-03-11,1.0,1.0,0.0,0.0,0.251,164.0,0.0
103193b2290cc7c31f54dc2b10d50289,2013-03-11,2.0,1.0,0.0,0.0,0.104,94.0,1.0
1031aa2d997dead6b58f1e24135cc31a,2013-03-11,2.0,1.0,0.0,0.0,0.024,0.0,1.0
1031b38983b749c1ae8d9eb64f1ec634,2013-03-11,2.0,1.0,0.0,0.0,0.244,94.0,0.0
1031bda1eae29f319c32413eb9a57cdf,2013-03-11,3.0,1.0,0.0,0.0,0.081,164.0,1.0
1031cc1cd4f42b1b54bc0da2868777ba,2013-03-11,1.0,1.0,0.0,0.0,0.085,40.0,0.0
1031d6462e261fc5abd0d643a49baa72,2013-03-11,1.0,1.0,0.0,0.0,0.146,275.0,0.0
1031d9035a4f927fea70fe90a09708f2,2013-03-11,1.0,1.0,0.0,0.0,0.057,65.0,1.0
1031e3f2da97e2c940e65c04e75b5e6f,2013-03-11,3.0,1.0,0.0,0.0,0.16,3.0,1.0
1031fb4233ed9ea94896eee2a361842a,2013-03-11,3.0,1.0,0.0,0.0,0.02,15.0,0.0
103215dec3c6e4c47aa6cd1e1f352d9a,2013-03-11,2.0,1.0,0.0,0.0,0.112,276.0,1.0
10323d77c0b280765d0f03780379c43b,2013-03-11,1.0,1.0,0.0,0.0,0.011,146.0,1.0
103244a04b344713b5e3997cc7a00e27,2013-03-11,3.0,1.0,0.0,0.0,0.16,15.0,0.0
10324634bd3c87e6ab26f0969271593f,2013-03-11,1.0,1.0,0.0,0.0,0.12,94.0,0.0
10325e44ae81c4d1e468df6b08cb6126,2013-03-11,1.0,1.0,0.0,0.0,0.053,27.0,0.0
1032776ac35e0c0ab0ad632f36a312c,2013-03-11,1.0,1.0,0.0,0.0,0.051,80.0,0.0
103292fec5c3b953ea019e4c02f3012d,2013-03-11,3.0,2.0,0.0,0.0,0.13,55.0,0.0
10329301d013b484878c6d7a524b8747,2013-03-11,1.0,1.0,0.0,0.0,0.051,253.0,0.0
1032938227d5458ce0aebfe7a9c07824,2013-03-11,3.0,1.0,0.0,0.0,0.128,216.0,1.0
1032ac62bb930b85e0b48713d284de60,2013-03-11,1.0,1.0,0.0,0.0,0.121,3.0,0.0
1032b7eafacb16ad23a4eaba22e99a57,2013-03-11,2.0,1.0,0.0,0.0,0.024,276.0,0.0
103309d4a6132cea65d32413ba33e37f,2013-03-11,3.0,3.0,0.0,0.0,0.384,80.0,1.0
103317a58688386dee38d91a393c4877,2013-03-11,1.0,1.0,0.0,0.0,0.251,216.0,0.0
1033347f4e81cd2226de517799d21ec1,2013-03-11,1.0,1.0,0.0,0.0,0.073,216.0,0.0
103334bb26189e5a4ad2c8cc9d8bcd79,2013-03-11,1.0,1.0,0.0,0.0,0.027,3.0,0.0
10335748a0a311f427ca939527f3014d,2013-03-11,2.0,1.0,0.0,0.0,0.191,0.0,0.0
10335ba3f1dad833a2b9b5fc22749bf1,2013-03-11,1.0,2.0,0.0,0.0,0.106,0.0,1.0
10338544b0dd366348c4cfec934449d1,2013-03-11,1.0,2.0,0.0,0.0,0.0569999999999999,146.0,0.0
10338e9b00ad3e27f68034646451733d,2013-03-11,1.0,1.0,0.0,0.0,0.251,164.0,1.0
1033beda82da588c72195fb61c29105e,2013-03-11,2.0,1.0,0.0,0.0,0.09,164.0,1.0
1033d17c61b9df8fca9456936252f1e4,2013-03-11,2.0,1.0,0.0,0.0,0.121,216.0,0.0
1033db8225fd859a63baea309155b553,2013-03-11,1.0,1.0,0.0,0.0,0.053,79.0,1.0
103400581c66ad05440310a55e193ba7,2013-03-11,2.0,1.0,0.0,0.0,0.057,276.0,1.0
1034088bc1dbc1dec1099c4b9bec8e14,2013-03-11,3.0,1.0,0.0,0.0,0.123,183.0,1.0
10341d95fefa4fb7f797795b1e0bc78d,2013-03-11,2.0,1.0,0.0,0.0,0.237,79.0,1.0
10341e0437999edf1a55ae2d3c828a13,2013-03-11,2.0,1.0,0.0,0.0,0.112,79.0,1.0
10342a0fc2f050cf74f55b8189814d76,2013-03-11,1.0,1.0,0.0,0.0,0.023,333.0,1.0
1034326e8f6fab50023b0d4d421e39e2,2013-03-11,3.0,1.0,0.0,0.0,0.05,146.0,0.0
1034440187904bcb0f3da76f00883298,2013-03-11,1.0,1.0,0.0,0.0,0.053,124.0,1.0
1034471c3006456c9fc6d1ab892ed456,2013-03-11,3.0,1.0,0.0,0.0,0.05,146.0,1.0
10344c05e581f387b4082c3d88152dee,2013-03-11,2.0,1.0,0.0,0.0,0.009,40.0,0.0
103466893950a7d28b854fe21c7dc290,2013-03-11,2.0,3.0,0.0,0.0,0.396,79.0,0.0
1034940898932f9479ac8f64eae8b115,2013-03-11,3.0,1.0,0.0,0.0,0.08,80.0,1.0
1034977df88bc27d7ce4da6664567747,2013-03-11,3.0,2.0,0.0,0.0,0.07,276.0,1.0
1034ac50afc34f72aecadca54540d2b,2013-03-11,1.0,2.0,0.0,0.0,0.136,27.0,1.0
1034d17527e89ece4834d9c820d4df28,2013-03-11,1.0,1.0,0.0,0.0,0.006,134.0,1.0
1034ddbcd234fc08c32c2e67671185fb,2013-03-11,2.0,1.0,0.0,0.0,0.163,164.0,1.0
1034dff529b26cc006043eaf6de1f5c9,2013-03-11,1.0,1.0,0.0,0.0,0.101,146.0,0.0
103505ee6fefc02cbba5573eabcc7c7c,2013-03-11,1.0,1.0,0.0,0.0,0.048,333.0,0.0
10350a21f802b2d1ff0034e888ed79af,2013-03-11,2.0,1.0,0.0,0.0,0.12,80.0,0.0
103523fd17a5391896cd6e20167d2cba,2013-03-11,1.0,1.0,0.0,0.0,0.251,79.0,1.0
1035251b3f57c05e87df43756f215eef,2013-03-11,1.0,1.0,0.0,0.0,0.053,1.0,1.0
10356c47845b7909882ad0a657f6cd6c,2013-03-11,3.0,1.0,0.0,0.0,0.05,216.0,0.0
1035752f8f2c75e61a1749e6a226110a,2013-03-11,1.0,1.0,0.0,0.0,0.006,333.0,0.0
10357d627f2f923b1e8cdb2c16987057,2013-03-11,2.0,1.0,0.0,0.0,0.052,94.0,1.0
103585d9f01e4d68e216f71d0016ca33,2013-03-11,2.0,1.0,0.0,0.0,0.074,298.0,0.0
1035a42e9e09abd38bce8c6d5eaff8e6,2013-03-11,2.0,1.0,0.0,0.0,0.12,183.0,0.0
1035ae8c38a3088aa9f25b2457d8dd12,2013-03-11,1.0,1.0,0.0,0.0,0.053,146.0,0.0
1035b91f2d602f04498c908f476c5cbb,2013-03-11,1.0,1.0,0.0,0.0,0.02,146.0,1.0
1035ba2cf1e16a81e49e397f52c630f,2013-03-11,3.0,2.0,0.0,0.0,0.24,94.0,1.0
1035c698d068761a99c2c2fb6f3c3b1b,2013-03-11,2.0,1.0,0.0,0.0,0.068,276.0,1.0
1035d35412ee1a48900b63ed528bec8f,2013-03-11,1.0,1.0,0.0,0.0,0.011,65.0,0.0
1035da43fbe1ccdefdb9214759e13825,2013-03-11,2.0,1.0,0.0,0.0,0.005,3.0,0.0
1035ec52338a133a8f23e0c5dee48430,2013-03-11,3.0,1.0,0.0,0.0,0.12,94.0,1.0
1035fc80c1d5ac0bbe534060a1b25fce,2013-03-11,3.0,1.0,0.0,0.0,0.12,134.0,1.0
1035fdcf5978710a22eaa8dfdee8cc76,2013-03-11,2.0,1.0,0.0,0.0,0.133,94.0,0.0
1036079233b5af922deed50059866f36,2013-03-11,1.0,1.0,0.0,0.0,0.121,94.0,1.0
103613953a6334e9ea76eba7c5552766,2013-03-11,3.0,1.0,0.0,0.0,0.12,80.0,0.0
10364d2806516daa958f9d8fbfaab727,2013-03-11,2.0,2.0,0.0,0.0,0.345,79.0,1.0
10364e3765e7efab9092faabee7ca21c,2013-03-11,2.0,1.0,0.0,0.0,0.046,106.0,0.0
103669f1df15d57fafdc4670697fb939,2013-03-11,1.0,1.0,0.0,0.0,0.251,80.0,0.0
1036773e1f80209ae289afc985d792,2013-03-11,2.0,1.0,0.0,0.0,0.198,79.0,0.0
1036891f61119e1f330276a56920a2ab,2013-03-11,1.0,1.0,0.0,0.0,0.053,15.0,0.0
10368a69014af43b7d0f251e7c88f052,2013-03-11,2.0,1.0,0.0,0.0,0.147,275.0,1.0
10368be0c6c7e4ab891035db5b05cfe9,2013-03-11,1.0,1.0,0.0,0.0,0.019,164.0,0.0
103695860b17158e6ea5e9d85749a880,2013-03-11,2.0,1.0,0.0,0.0,0.102,333.0,1.0
1036a17e7c8cea4a9fec70a246a06b8c,2013-03-11,2.0,1.0,0.0,0.0,0.133,15.0,0.0
1036a46fb7bd0b225bd7ab1ddf2709ce,2013-03-11,1.0,1.0,0.0,0.0,0.031,146.0,0.0
1036b7db73746829edc68a3e0c8907b5,2013-03-11,3.0,1.0,0.0,0.0,0.16,201.0,0.0
1036c14a4d54c8139d955c5d2df256e7,2013-03-11,2.0,1.0,0.0,0.0,0.07,275.0,1.0
1036c240653f33dd91826bd0c5d32ef8,2013-03-11,1.0,2.0,0.0,0.0,0.032,2.0,0.0
1036c946bb30248056a9c2d53db14e2b,2013-03-11,2.0,3.0,0.0,0.0,0.493,15.0,0.0
1036d9d747bd62529322b24720fbe312,2013-03-11,2.0,1.0,0.0,0.0,0.078,80.0,0.0
1037038a43e7580f2fede3f657bc3d6f,2013-03-11,1.0,1.0,0.0,0.0,0.03,15.0,0.0
10370d2186c5368c0a5cc2b02878c249,2013-03-11,2.0,3.0,0.0,0.0,0.06,15.0,1.0
10371f474b0914071e2fd1203efda12,2013-03-11,3.0,1.0,0.0,0.0,0.08,216.0,0.0
1037486daa171139183845b8d699bb88,2013-03-11,1.0,1.0,0.0,0.0,0.078,0.0,0.0
103762201be7c91c936a401c0fe1e64c,2013-03-11,2.0,1.0,0.0,0.0,0.042,275.0,0.0
1037764c29d3be03917e9713c3211fe6,2013-03-11,1.0,1.0,0.0,0.0,0.005,344.0,1.0
103789f1fedbc567038266f3f3e451e6,2013-03-11,1.0,1.0,0.0,0.0,0.05,216.0,1.0
10378eca476e2708db2b933d840af386,2013-03-11,2.0,3.0,0.0,0.0,0.0699999999999999,275.0,1.0
10379a1b37b67b4a4bd23100c1d2aa9f,2013-03-11,2.0,2.0,0.0,0.0,0.066,79.0,1.0
10379c4963410bc3eaaada98f8eca531,2013-03-11,1.0,1.0,0.0,0.0,0.027,308.0,0.0
1037a03c45241691543dab1fce8a87bc,2013-03-11,2.0,1.0,0.0,0.0,0.024,1.0,1.0
1037beda0d927b04313b190c0eb78274,2013-03-11,2.0,1.0,0.0,0.0,0.01,79.0,0.0
1037f55f1b42851b21385f42dcbdace,2013-03-11,3.0,3.0,0.0,0.0,0.36,216.0,1.0
10380dc0578a9fd600b5d996822eafee,2013-03-11,2.0,2.0,0.0,0.0,0.1599999999999999,2.0,0.0
10381a18908006e4501d99fee273f693,2013-03-11,2.0,1.0,0.0,0.0,0.098,94.0,0.0
103835f01cf763d78ee084e72f8df7d5,2013-03-11,2.0,2.0,0.0,0.0,0.311,79.0,1.0
10384637e780305ee4c3e2fd47f280da,2013-03-11,1.0,1.0,0.0,0.0,0.078,216.0,1.0
103860265a50ff360ce8713adf20c718,2013-03-11,2.0,1.0,0.0,0.0,0.089,80.0,0.0
103887a9d7fd41e23b0cb9ae0975c073,2013-03-11,1.0,1.0,0.0,0.0,0.046,79.0,1.0
103889b0e9ca1b8b4c77ae28d582198,2013-03-11,3.0,1.0,0.0,0.0,0.02,344.0,1.0
10388da7153f3639538bfd2460356801,2013-03-11,1.0,1.0,0.0,0.0,0.053,79.0,0.0
10388e1e30036cda925a36781e8e6185,2013-03-11,3.0,1.0,0.0,0.0,0.08,276.0,0.0
10388fd97ac31f3329872dcf60f5097d,2013-03-11,3.0,5.0,0.0,0.0,0.145,216.0,0.0
10389160d31436f313aecc7ddd48a791,2013-03-11,1.0,1.0,0.0,0.0,0.059,216.0,1.0
1038b0ab281483a35eb843c4075885f2,2013-03-11,1.0,1.0,0.0,0.0,0.052,146.0,1.0
1038b2597abc845cb253d3e8ce4f8b43,2013-03-11,2.0,1.0,0.0,0.0,0.018,94.0,0.0
1038cfeed9ec6f3e95a6c889187e58da,2013-03-11,3.0,2.0,0.0,0.0,0.1699999999999999,124.0,1.0
10390e04a999508618e616a549c0f6ab,2013-03-11,1.0,1.0,0.0,0.0,0.251,15.0,1.0
10393c079dbafee03a60f8e4fc293203,2013-03-11,3.0,1.0,0.0,0.0,0.16,308.0,1.0
10394d79c1b40613ccbb0c16e917f6bb,2013-03-11,2.0,1.0,0.0,0.0,0.094,146.0,1.0
10394e48cc23a48ea443ef6d86e0865f,2013-03-11,3.0,1.0,0.0,0.0,0.16,124.0,1.0
10396a3518893f8075b7c27e501b7946,2013-03-11,1.0,1.0,0.0,0.0,0.101,146.0,0.0
103972f109fd33046f0a944020cba154,2013-03-11,2.0,1.0,0.0,0.0,0.053,79.0,0.0
10397317d3cd87bebc2d957805e22c81,2013-03-11,2.0,1.0,0.0,0.0,0.024,333.0,0.0
10398764d5bc49d9d6cf31ee71b4724e,2013-03-11,2.0,1.0,0.0,0.0,0.15,183.0,1.0
1039a36bcb39e7b117ec05073eb83157,2013-03-11,2.0,1.0,0.0,0.0,0.045,15.0,1.0
1039afe8aa44bb396163fe3eeffe13bb,2013-03-11,1.0,1.0,0.0,0.0,0.121,40.0,0.0
1039b0f26f48a5df99353efd15954220,2013-03-11,1.0,1.0,0.0,0.0,0.022,2.0,0.0
1039d1f0f25d83f9508a603087adcac3,2013-03-11,3.0,1.0,0.0,0.0,0.12,216.0,0.0
1039d5474e758f712c303d2faeaf9532,2013-03-11,1.0,1.0,0.0,0.0,0.264,1.0,1.0
1039e1c9aac8c96acb195732e6126344,2013-03-11,2.0,1.0,0.0,0.0,0.15,2.0,1.0
1039efa26380cc1ffbffb07e78c7aeb7,2013-03-11,3.0,2.0,0.0,0.0,0.06,80.0,1.0
1039f0b63b83ea18e2e3bc4bc3347041,2013-03-11,1.0,1.0,0.0,0.0,0.179,80.0,1.0
1039f7905317a99918e704bec58e0fc7,2013-03-11,3.0,1.0,0.0,0.0,0.16,134.0,1.0
103a0951b0a6ef0e4cd27b612810c03c,2013-03-11,2.0,1.0,0.0,0.0,0.194,1.0,1.0
103a2cd0a75172a9eb99bdfa7d09d074,2013-03-11,2.0,1.0,0.0,0.0,0.134,216.0,1.0
103a330a7c7bc47172db723da21bd831,2013-03-11,2.0,1.0,0.0,0.0,0.241,216.0,0.0
103a790bca7738df5efcfb727934a179,2013-03-11,1.0,1.0,0.0,0.0,0.057,124.0,0.0
103a94d13330ce04a469f52336f165be,2013-03-11,2.0,1.0,0.0,0.0,0.109,201.0,1.0
103ad819e6e627706b41c77e5e21e1aa,2013-03-11,3.0,2.0,0.0,0.0,0.36,0.0,1.0
103b361039ce7209c7b973f5d60f2824,2013-03-11,1.0,1.0,0.0,0.0,0.274,344.0,0.0
103b38748925e487a4d0c9bd01e35c83,2013-03-11,1.0,1.0,0.0,0.0,0.037,27.0,1.0
103b51d24d6ba1a60c8643bda9acf6e2,2013-03-11,1.0,1.0,0.0,0.0,0.013,183.0,1.0
103b6eaee20910383c79fc343d32ca45,2013-03-11,2.0,2.0,0.0,0.0,0.048,0.0,0.0
103b8edf599fe1c676449e82b5e8da1,2013-03-11,1.0,1.0,0.0,0.0,0.251,27.0,0.0
103b93a95c06d61a844045d57d6fe640,2013-03-11,1.0,1.0,0.0,0.0,0.086,183.0,1.0
103b94c5c7496370e4b0c6455313767a,2013-03-11,2.0,5.0,0.0,0.0,0.227,79.0,1.0
103b979e03cb2a1b836c97f98fc353e3,2013-03-11,2.0,2.0,0.0,0.0,0.129,80.0,0.0
103b9c184b64831e9caa987136c711f6,2013-03-11,2.0,1.0,0.0,0.0,0.045,40.0,1.0
103bbd251900625238fbe32f2841f4e8,2013-03-11,1.0,1.0,0.0,0.0,0.053,80.0,0.0
103bc29f8dc11c1d9e732b936d01756b,2013-03-11,1.0,1.0,0.0,0.0,0.014,94.0,0.0
103bcbff21d7339eb539e2d13a43187f,2013-03-11,1.0,1.0,0.0,0.0,0.016,146.0,0.0
103bce5656356b9ad1e4c3ecba183bc8,2013-03-11,1.0,1.0,0.0,0.0,0.024,374.0,0.0
103bd5b0d90cc83e80f70987bc643594,2013-03-11,1.0,1.0,0.0,0.0,0.019,65.0,1.0
103bdd2931f010f2d567d1caac60a809,2013-03-11,2.0,1.0,0.0,0.0,0.195,1.0,1.0
103bf0082db5767b49e577a11d2b0e2c,2013-03-11,1.0,1.0,0.0,0.0,0.051,80.0,0.0
103c0a9ae98a0df3d20cd12ec0744498,2013-03-11,1.0,1.0,0.0,0.0,0.059,27.0,0.0
103c12d5f329ff5ffa2c63fb772c5b1,2013-03-11,3.0,2.0,0.0,0.0,0.06,333.0,1.0
103c19c22e74ce75ca726918c59a584,2013-03-11,1.0,1.0,0.0,0.0,0.049,40.0,1.0
103c39a938e18b0b891e2853ee496441,2013-03-11,1.0,1.0,0.0,0.0,0.053,65.0,0.0
103c42ca5d936b48715ddd26fca2c522,2013-03-11,3.0,1.0,0.0,0.0,0.088,79.0,0.0
103c5f07cada56eb065a61926a32704f,2013-03-11,2.0,1.0,0.0,0.0,0.112,80.0,1.0
103c75d1656ebc3ac68602df0e349597,2013-03-11,1.0,1.0,0.0,0.0,0.019,27.0,1.0
103c7738ab17a959eaed8bce1e6de0e9,2013-03-11,2.0,1.0,0.0,0.0,0.005,106.0,1.0
103c9fff9fc3406970c2cd44c7f0d1ba,2013-03-11,2.0,2.0,0.0,0.0,0.01,146.0,0.0
103ca8d10dd7d89b6711b077a810ba2e,2013-03-11,1.0,1.0,0.0,0.0,0.053,106.0,0.0
103cc4a99bd522b145bf61ba42a80f7c,2013-03-11,1.0,1.0,0.0,0.0,0.005,216.0,1.0
103cc631dd88d43aa8504fc8f8be5946,2013-03-11,3.0,2.0,0.0,0.0,0.24,2.0,1.0
103cec1df40a1992de86d7aa2906311b,2013-03-11,3.0,1.0,0.0,0.0,0.05,80.0,1.0
103ced64236d41dc4a8ab0101340d190,2013-03-11,1.0,1.0,0.0,0.0,0.089,146.0,0.0
103d2d331d4e6f872a411c354be8c096,2013-03-11,3.0,3.0,0.0,0.0,0.08,276.0,0.0
103d30a7b432bd4cf6b0fa2e1fba6b1,2013-03-11,1.0,1.0,0.0,0.0,0.053,183.0,1.0
103d3a5662dac411c3658d6c189a83fa,2013-03-11,3.0,1.0,0.0,0.0,0.123,276.0,0.0
103d4fd378bccc21acbb425c4c9eb28d,2013-03-11,2.0,1.0,0.0,0.0,0.046,1.0,1.0
103d6077b1c85afc7bcbbfb3c1da7b6f,2013-03-11,2.0,1.0,0.0,0.0,0.13,164.0,0.0
103d6da25dee159adb0aac6cba60b4bc,2013-03-11,1.0,1.0,0.0,0.0,0.197,3.0,1.0
103d78adf9b243880f9b630f5dd75935,2013-03-11,1.0,2.0,0.0,0.0,0.281,164.0,0.0
103d8b4d4195960f47f7c05af1f4f5f,2013-03-11,2.0,1.0,0.0,0.0,0.022,40.0,1.0
103d8b94ff77c571366212b27cf47a31,2013-03-11,2.0,1.0,0.0,0.0,0.22,94.0,1.0
103dab8817cbc9e49a02eb779e7edbe0,2013-03-11,3.0,2.0,0.0,0.0,0.06,15.0,1.0
103dd4d50c3475e4b72ad9c6256a5ece,2013-03-11,3.0,1.0,0.0,0.0,0.12,124.0,0.0
103ddacbd8b2c89ab1b2c46aea4cf9b5,2013-03-11,3.0,1.0,0.0,0.0,0.197,55.0,1.0
103e19321efb540349b85b5f0279fd55,2013-03-11,2.0,4.0,0.0,0.0,0.072,79.0,1.0
103e268d770b11dbfa45b052c8e4b92e,2013-03-11,1.0,1.0,0.0,0.0,0.053,40.0,0.0
103e3b3a5341a2fdf49d53b74b7f2f77,2013-03-11,3.0,1.0,0.0,0.0,0.01,40.0,1.0
103e47021d5a10d61b8ad776b0430e25,2013-03-11,2.0,1.0,0.0,0.0,0.024,276.0,0.0
103e77d3a50e217a5378798f50867339,2013-03-11,2.0,1.0,0.0,0.0,0.027,0.0,0.0
103e8a5eaed20cedd5f20738acd9f6d1,2013-03-11,3.0,1.0,0.0,0.0,0.157,216.0,0.0
103e8f4763f13a4bfc12e99fb69adfa6,2013-03-11,1.0,1.0,0.0,0.0,0.234,79.0,0.0
103ea0c6cb897cb2a4fc03a13677e94,2013-03-11,2.0,1.0,0.0,0.0,0.006,40.0,0.0
103ecfae8588a1174616b9f194742e3d,2013-03-11,1.0,1.0,0.0,0.0,0.076,3.0,1.0
103ed623ad16e27735d6bbc024b07485,2013-03-11,1.0,1.0,0.0,0.0,0.029,216.0,0.0
103ed8792b9a00af5a5e84a369317d4e,2013-03-11,3.0,2.0,0.0,0.0,0.32,79.0,0.0
103effbb8b1609041e61ba78c901348d,2013-03-11,1.0,1.0,0.0,0.0,0.083,238.0,0.0
103f0854f66ceabb348fcea3c507fd14,2013-03-11,1.0,1.0,0.0,0.0,0.072,1.0,1.0
103f09004fe113b3e55e32bf683f6c76,2013-03-11,1.0,1.0,0.0,0.0,0.065,146.0,0.0
103f220106d26ed75961a664c6d4ecb,2013-03-11,3.0,3.0,0.0,0.0,0.05,3.0,1.0
103f264bf567abb592af4a218d97cef7,2013-03-11,3.0,1.0,0.0,0.0,0.05,1.0,1.0
103f2d4c11c3f043e1e221c7b3ed2edf,2013-03-11,3.0,1.0,0.0,0.0,0.01,164.0,0.0
103f32685dac2605b2b703af8a8271d9,2013-03-11,1.0,1.0,0.0,0.0,0.024,40.0,1.0
103f39fc24be0a19796a8aaed6fd6107,2013-03-11,1.0,1.0,0.0,0.0,0.016,55.0,1.0
103f423570ff4d401b159382a03583d5,2013-03-11,3.0,2.0,0.0,0.0,0.267,183.0,1.0
103f49dffc0aebd21f2a37257910fd1f,2013-03-11,2.0,6.0,0.0,0.0,0.74,2.0,0.0
103f4ebf9c08b78fd75b155ac794346d,2013-03-11,1.0,1.0,0.0,0.0,0.061,146.0,0.0
103f58aff49f4a4055d43e1ae2dc837e,2013-03-11,3.0,1.0,0.0,0.0,0.128,94.0,0.0
103f5f57f57bf89a3d188f3b56e81ab4,2013-03-11,2.0,1.0,0.0,0.0,0.064,80.0,0.0
103f7fa05e5a187a92f709025f95b00d,2013-03-11,2.0,1.0,0.0,0.0,0.12,40.0,0.0
103f80866551937ec627cace7ec79993,2013-03-11,3.0,1.0,0.0,0.0,0.12,164.0,0.0
103f8d44eab88a715c59b37f5b7cdc10,2013-03-11,1.0,1.0,0.0,0.0,0.053,3.0,1.0
103f990d9b309a9a6685030a960fdeab,2013-03-11,1.0,1.0,0.0,0.0,0.149,94.0,0.0
103f9cb58b5bd62aa7af7d23e553c09,2013-03-11,2.0,4.0,0.0,0.0,0.02,1.0,0.0
103fa7e4c08e150bd4909e0172bca3f6,2013-03-11,3.0,1.0,0.0,0.0,0.08,0.0,0.0
103faf1e69072386441682e70416245c,2013-03-11,1.0,2.0,0.0,0.0,0.117,94.0,1.0
103fcf07b2539382fdd5b5a2e97d51d1,2013-03-11,1.0,1.0,0.0,0.0,0.251,2.0,0.0
103fe6e3897889147b1e0861027eff85,2013-03-11,3.0,1.0,0.0,0.0,0.12,1.0,1.0
103fefd31dd808d1519fae891c60a445,2013-03-11,2.0,1.0,0.0,0.0,0.043,94.0,1.0
1040121d43766c1cd971c5b4c239b48e,2013-03-11,1.0,1.0,0.0,0.0,0.266,106.0,0.0
104013480e571e9e9494458f68e40eae,2013-03-11,2.0,1.0,0.0,0.0,0.057,94.0,1.0
10401661e9dd16d8b0e2403ed3e84ed5,2013-03-11,2.0,1.0,0.0,0.0,0.092,80.0,1.0
104023964895da26921889debd1e0938,2013-03-11,1.0,1.0,0.0,0.0,0.053,146.0,1.0
104032a1377eeb38221595d04f6f5c09,2013-03-11,2.0,1.0,0.0,0.0,0.088,146.0,1.0
10403d631bb5345d364d5db517cb89cd,2013-03-11,1.0,1.0,0.0,0.0,0.022,146.0,0.0
10404b93e3cea9e196818457daf2cc3a,2013-03-11,1.0,1.0,0.0,0.0,0.094,79.0,0.0
10404cc052b0e6c4ae793b27ab927936,2013-03-11,3.0,1.0,0.0,0.0,0.08,80.0,0.0
10404f046620c8aca758f2d66a70ff26,2013-03-11,2.0,1.0,0.0,0.0,0.22,1.0,1.0
10404facfe6f030b9324933f5c6ea1,2013-03-11,2.0,1.0,0.0,0.0,0.024,216.0,0.0
1040531b544bb56c88bba3dcf4fc6195,2013-03-11,1.0,1.0,0.0,0.0,0.117,216.0,1.0
10405f435ba5dc20bc0cc8ae8d1257bc,2013-03-11,1.0,1.0,0.0,0.0,0.017,374.0,1.0
10407e1fb66ce02afdec287ddde943da,2013-03-11,1.0,1.0,0.0,0.0,0.053,164.0,0.0
104080fcacdc8393914bbf684b3de573,2013-03-11,1.0,1.0,0.0,0.0,0.051,79.0,0.0
10408d1078e9a5dc7863527b46fd4eaf,2013-03-11,2.0,1.0,0.0,0.0,0.054,183.0,0.0
1040906dc57555f0f415c2a219590016,2013-03-11,1.0,1.0,0.0,0.0,0.01,40.0,0.0
104093de9129712ab07325c5b3c9d56f,2013-03-11,3.0,1.0,0.0,0.0,0.08,216.0,1.0
104093fc9b379c2b0e14727c7fa2be3a,2013-03-11,1.0,1.0,0.0,0.0,0.005,94.0,0.0
1040a3bb72ea792051cec6da6170f39d,2013-03-11,2.0,2.0,0.0,0.0,0.23,79.0,1.0
1040b6b87e9c72de85885bb298a4ec72,2013-03-11,1.0,1.0,0.0,0.0,0.019,1.0,0.0
1040ca2f16b2a140d01d3f27eea8aa17,2013-03-11,1.0,1.0,0.0,0.0,0.005,106.0,1.0
1040dbffeff5b0825ea1c78d12ce7959,2013-03-11,3.0,2.0,0.0,0.0,0.07,40.0,1.0
1040fb7ada8caded1e6a0a19f5469c94,2013-03-11,2.0,1.0,0.0,0.0,0.09,216.0,1.0
10410f8e2393b1ae928d2bd479d5afdd,2013-03-11,3.0,3.0,0.0,0.0,0.08,276.0,0.0
10411fdeccacea20a52ae697965f9045,2013-03-11,1.0,1.0,0.0,0.0,0.251,106.0,1.0
10412144d9d4c5b3c878028a39fcc4e1,2013-03-11,2.0,1.0,0.0,0.0,0.028,94.0,1.0
10413ab21889b7b3d120b18c2aba956,2013-03-11,2.0,1.0,0.0,0.0,0.046,94.0,0.0
10414e591ee69bb594605b6d60b84969,2013-03-11,1.0,1.0,0.0,0.0,0.053,146.0,0.0
104151d1fab77838a0a1d2f209bba39,2013-03-11,1.0,6.0,0.0,0.0,0.288,374.0,0.0
1041531dfa929c275dd5aea0bce35d76,2013-03-11,2.0,1.0,0.0,0.0,0.005,3.0,1.0
10416252c5834d073589bf0e1b93a703,2013-03-11,1.0,1.0,0.0,0.0,0.26,0.0,1.0
10417a479d7c144471770d5f77a0844e,2013-03-11,2.0,1.0,0.0,0.0,0.118,253.0,1.0
104186edb3a8baed6d99c77cf5c47fed,2013-03-11,2.0,1.0,0.0,0.0,0.119,0.0,0.0
1041b7ac1bf5ac95777f1d90e4d383d3,2013-03-11,3.0,2.0,0.0,0.0,0.07,146.0,0.0
1041b8fbdb35854ee084a3a979232d83,2013-03-11,2.0,1.0,0.0,0.0,0.082,106.0,0.0
1041d138cb857c8adf8d67516b929951,2013-03-11,3.0,1.0,0.0,0.0,0.12,344.0,1.0
1041ef64b0b1e4c0917301a3172b019f,2013-03-11,1.0,1.0,0.0,0.0,0.221,164.0,0.0
1042391fb37a75c14a4a26c67cf00c25,2013-03-11,1.0,1.0,0.0,0.0,0.079,164.0,0.0
10423c7202ef99d544c4f620048a5eb1,2013-03-11,1.0,1.0,0.0,0.0,0.01,80.0,0.0
10423cdd26fb16347fa83f6bba53bf64,2013-03-11,1.0,1.0,0.0,0.0,0.161,275.0,0.0
